Unnamed: 0,CITY,COUNTY,LAT,LONG,NAME_OTHER,FACILITY_TYPE,DESCRIPTION,FAC_STATUS,drcm_Longitude,drcm_Latitude,drc_Longitude,drc_Latitude,prisch_Longitude,prisch_Latitude,LONGLAT,pubsch_Longitude,pubsch_Latitude,emf_Longitude,emf_Latitude,eoc_Longitude,eoc_Latitude,ra_Longitude,ra_Latitude
5961,BARTOW,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.84091912,27.89302777",-81.84091912,27.89302777,,,,,,
5962,BARTOW,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.82145000,27.89289998",-81.82145,27.89289998,,,,,,
5963,BARTOW,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.86893902,27.94791866",-81.86893902,27.94791866,,,,,,
5964,BARTOW,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.81962699,27.88303161",-81.81962699,27.88303161,,,,,,
5965,BARTOW,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.82251200,27.88003758",-81.822512,27.88003758,,,,,,
5968,BARTOW,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71270428,27.87276766",-81.71270428,27.87276766,,,,,,
5969,BARTOW,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.85776289,27.89947751",-81.85776289,27.89947751,,,,,,
5970,BARTOW,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.84464624,27.88299485",-81.84464624,27.88299485,,,,,,
5972,BARTOW,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.84478088,27.88183241",-81.84478088,27.88183241,,,,,,
5973,BARTOW,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.81948804,27.87971028",-81.81948804,27.87971028,,,,,,
5974,BARTOW,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.82365583,27.88649144",-81.82365583,27.88649144,,,,,,
5976,HAINES CITY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.62288803,28.12028366",-81.62288803,28.12028366,,,,,,
5977,HAINES CITY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.62595509,28.10307927",-81.62595509,28.10307927,,,,,,
5978,HAINES CITY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.56107181,28.04276557",-81.56107181,28.04276557,,,,,,
5979,HAINES CITY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.61262687,28.10091526",-81.61262687,28.10091526,,,,,,
5980,HAINES CITY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.61586834,28.11500316",-81.61586834,28.11500316,,,,,,
5981,HAINES CITY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.62399311,28.12189333",-81.62399311,28.12189333,,,,,,
5982,HAINES CITY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.63059991,28.14965393",-81.63059991,28.14965393,,,,,,
5983,HAINES CITY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.60817366,28.09843151",-81.60817366,28.09843151,,,,,,
5984,HAINES CITY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.62499098,28.08519719",-81.62499098,28.08519719,,,,,,
5985,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.72144727,28.02074397",-81.72144727,28.02074397,,,,,,
5986,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71386862,28.03111695",-81.71386862,28.03111695,,,,,,
5987,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.72162926,27.95371919",-81.72162926,27.95371919,,,,,,
5988,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.73197053,27.98689263",-81.73197053,27.98689263,,,,,,
5989,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.70300384,28.02369175",-81.70300384,28.02369175,,,,,,
5990,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.75463155,28.02955177",-81.75463155,28.02955177,,,,,,
5991,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.77048718,28.03224877",-81.77048718,28.03224877,,,,,,
5992,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.65420076,28.07780204",-81.65420076,28.07780204,,,,,,
5993,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.74680425,28.07043308",-81.74680425,28.07043308,,,,,,
5994,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76546226,27.97391913",-81.76546226,27.97391913,,,,,,
5995,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.75005258,27.99768534",-81.75005258,27.99768534,,,,,,
5996,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71662003,28.04654040",-81.71662003,28.0465404,,,,,,
5997,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.72529589,28.04977653",-81.72529589,28.04977653,,,,,,
5998,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.75663739,28.04557363",-81.75663739,28.04557363,,,,,,
5999,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.66132960,27.99075464",-81.6613296,27.99075464,,,,,,
6000,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.74167959,27.98321906",-81.74167959,27.98321906,,,,,,
6001,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.67909072,27.95587515",-81.67909072,27.95587515,,,,,,
6002,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71764712,28.01972602",-81.71764712,28.01972602,,,,,,
6003,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.72819206,28.00887254",-81.72819206,28.00887254,,,,,,
6004,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71782289,28.01305491",-81.71782289,28.01305491,,,,,,
6005,WINTER HAVEN,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71913909,28.04462666",-81.71913909,28.04462666,,,,,,
6006,FROSTPROOF,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.53338632,27.76085351",-81.53338632,27.76085351,,,,,,
6007,FROSTPROOF,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.36924904,27.66502052",-81.36924904,27.66502052,,,,,,
6008,FROSTPROOF,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.53256747,27.74307676",-81.53256747,27.74307676,,,,,,
6009,FROSTPROOF,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.53589732,27.76540078",-81.53589732,27.76540078,,,,,,
6010,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.91478480,28.01201039",-81.9147848,28.01201039,,,,,,
6011,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.95567710,28.12221994",-81.9556771,28.12221994,,,,,,
6012,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-82.01955165,28.12560402",-82.01955165,28.12560402,,,,,,
6013,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.94961875,27.99581534",-81.94961875,27.99581534,,,,,,
6014,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.98753807,28.12633075",-81.98753807,28.12633075,,,,,,
6015,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.91146811,28.02869503",-81.91146811,28.02869503,,,,,,
6016,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.95542454,28.13419172",-81.95542454,28.13419172,,,,,,
6017,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.94511729,27.95447814",-81.94511729,27.95447814,,,,,,
6018,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.98888175,28.14907699",-81.98888175,28.14907699,,,,,,
6019,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.99532044,28.09412782",-81.99532044,28.09412782,,,,,,
6020,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.92309875,28.13075620",-81.92309875,28.1307562,,,,,,
6021,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.90250095,28.06177157",-81.90250095,28.06177157,,,,,,
6022,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.93929747,28.03991549",-81.93929747,28.03991549,,,,,,
6023,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.95699035,28.04840204",-81.95699035,28.04840204,,,,,,
6024,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.96636538,28.06122117",-81.96636538,28.06122117,,,,,,
6025,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.90480567,28.01196796",-81.90480567,28.01196796,,,,,,
6026,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.91031119,27.95395439",-81.91031119,27.95395439,,,,,,
6027,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.97061587,27.96689419",-81.97061587,27.96689419,,,,,,
6028,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.98881188,28.03450374",-81.98881188,28.03450374,,,,,,
6029,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.92268048,27.98317782",-81.92268048,27.98317782,,,,,,
6030,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.91922988,27.95746726",-81.91922988,27.95746726,,,,,,
6031,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-82.01616783,28.16917003",-82.01616783,28.16917003,,,,,,
6032,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.94143649,28.05813676",-81.94143649,28.05813676,,,,,,
6033,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.96049107,28.06379469",-81.96049107,28.06379469,,,,,,
6034,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.99219467,28.09327163",-81.99219467,28.09327163,,,,,,
6035,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.89180268,27.99385438",-81.89180268,27.99385438,,,,,,
6036,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.95770152,28.04431105",-81.95770152,28.04431105,,,,,,
6037,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-82.00027821,27.93958631",-82.00027821,27.93958631,,,,,,
6038,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.99611076,28.05771992",-81.99611076,28.05771992,,,,,,
6039,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.93158995,28.02298089",-81.93158995,28.02298089,,,,,,
6040,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.96438528,28.01190636",-81.96438528,28.01190636,,,,,,
6041,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.95411350,28.01207767",-81.9541135,28.01207767,,,,,,
6042,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.99501198,28.08504079",-81.99501198,28.08504079,,,,,,
6043,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.95761249,28.04820378",-81.95761249,28.04820378,,,,,,
6044,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.95947599,28.01435022",-81.95947599,28.01435022,,,,,,
6045,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.96069022,28.02553022",-81.96069022,28.02553022,,,,,,
6046,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.89055829,27.99009480",-81.89055829,27.9900948,,,,,,
6047,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.94830867,28.03735993",-81.94830867,28.03735993,,,,,,
6048,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.91276662,28.03446610",-81.91276662,28.0344661,,,,,,
6049,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.95072854,27.97570871",-81.95072854,27.97570871,,,,,,
6050,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.89297364,27.99624366",-81.89297364,27.99624366,,,,,,
6051,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.97301964,28.03737461",-81.97301964,28.03737461,,,,,,
6052,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.93985041,28.03611183",-81.93985041,28.03611183,,,,,,
6053,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.98443654,28.04991164",-81.98443654,28.04991164,,,,,,
6054,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.95068432,28.07023410",-81.95068432,28.0702341,,,,,,
6055,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.95430963,28.12926591",-81.95430963,28.12926591,,,,,,
6056,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-82.01452442,28.05521042",-82.01452442,28.05521042,,,,,,
6057,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-82.01050126,27.96684577",-82.01050126,27.96684577,,,,,,
6058,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-82.01833668,28.12748337",-82.01833668,28.12748337,,,,,,
6059,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.90145303,28.05954326",-81.90145303,28.05954326,,,,,,
6060,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.96050216,28.08322354",-81.96050216,28.08322354,,,,,,
6061,LAKELAND,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.96601927,28.03848336",-81.96601927,28.03848336,,,,,,
6062,LAKE WALES,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.59512820,27.91095925",-81.5951282,27.91095925,,,,,,
6063,LAKE WALES,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.58811495,27.89606176",-81.58811495,27.89606176,,,,,,
6064,LAKE WALES,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.59363434,27.91792876",-81.59363434,27.91792876,,,,,,
6065,LAKE WALES,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.58374313,27.91073551",-81.58374313,27.91073551,,,,,,
6066,LAKE WALES,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.59280545,27.82361462",-81.59280545,27.82361462,,,,,,
6067,LAKE WALES,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.57979882,27.91670359",-81.57979882,27.91670359,,,,,,
6068,LAKE WALES,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.57994190,27.91403771",-81.5799419,27.91403771,,,,,,
6069,LAKE WALES,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.58465322,27.88769982",-81.58465322,27.88769982,,,,,,
6070,LAKE WALES,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.56786215,27.89492456",-81.56786215,27.89492456,,,,,,
6071,MULBERRY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.96037971,27.89837620",-81.96037971,27.8983762,,,,,,
6072,MULBERRY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.98542235,27.88684788",-81.98542235,27.88684788,,,,,,
6073,MULBERRY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.98310185,27.79236672",-81.98310185,27.79236672,,,,,,
6074,MULBERRY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.97234212,27.89788551",-81.97234212,27.89788551,,,,,,
6075,MULBERRY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.96513286,27.89151540",-81.96513286,27.8915154,,,,,,
6076,DUNDEE,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.59624729,28.01702080",-81.59624729,28.0170208,,,,,,
6077,DUNDEE,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.61845850,28.02454957",-81.6184585,28.02454957,,,,,,
6078,DUNDEE,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.61808158,28.02676269",-81.61808158,28.02676269,,,,,,
6079,FORT MEADE,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.78354342,27.76036730",-81.78354342,27.7603673,,,,,,
6080,FORT MEADE,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.80192099,27.74389240",-81.80192099,27.7438924,,,,,,
6081,KISSIMMEE,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.51025095,28.06672422",-81.51025095,28.06672422,,,,,,
6082,KISSIMMEE,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.46022859,28.11294159",-81.46022859,28.11294159,,,,,,
6083,KISSIMMEE,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.48859148,28.07534569",-81.48859148,28.07534569,,,,,,
6084,HIGHLAND CITY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.88382620,27.96613918",-81.8838262,27.96613918,,,,,,
6085,EAGLE LAKE,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.74913529,27.98047053",-81.74913529,27.98047053,,,,,,
6086,POLK CITY,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.82284570,28.18136824",-81.8228457,28.18136824,,,,,,
6087,BABSON PARK,POLK,,,,PUBLIC SCHOOL,,,,,,,,,"-81.52696962,27.83258159",-81.52696962,27.83258159,,,,,,
6088,CRESCENT CITY,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.50870826,29.42829587",-81.50870826,29.42829587,,,,,,
6089,CRESCENT CITY,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.53493788,29.47205232",-81.53493788,29.47205232,,,,,,
6090,CRESCENT CITY,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.52278981,29.43969690",-81.52278981,29.4396969,,,,,,
6091,HAWTHORNE,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-82.03080103,29.63003379",-82.03080103,29.63003379,,,,,,
6092,MELROSE,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-82.04294240,29.70849520",-82.0429424,29.7084952,,,,,,
6093,PALATKA,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.64800683,29.64027377",-81.64800683,29.64027377,,,,,,
6094,PALATKA,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.70374183,29.64460725",-81.70374183,29.64460725,,,,,,
6095,PALATKA,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.66670164,29.64459465",-81.66670164,29.64459465,,,,,,
6096,PALATKA,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.65504227,29.63778473",-81.65504227,29.63778473,,,,,,
6097,PALATKA,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.70740204,29.63309153",-81.70740204,29.63309153,,,,,,
6098,PALATKA,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.65367298,29.66502948",-81.65367298,29.66502948,,,,,,
6099,PALATKA,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.63626176,29.64610529",-81.63626176,29.64610529,,,,,,
6100,PALATKA,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.69403261,29.63115158",-81.69403261,29.63115158,,,,,,
6101,PALATKA,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.66891190,29.64458753",-81.6689119,29.64458753,,,,,,
6103,PALATKA,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.64615047,29.66013514",-81.64615047,29.66013514,,,,,,
6104,SAN MATEO,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.58254997,29.60942338",-81.58254997,29.60942338,,,,,,
6105,INTERLACHEN,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.88568992,29.63417761",-81.88568992,29.63417761,,,,,,
6106,INTERLACHEN,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.88714920,29.60775080",-81.8871492,29.6077508,,,,,,
6107,INTERLACHEN,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.88546838,29.63070237",-81.88546838,29.63070237,,,,,,
6108,FLORAHOME,PUTNAM,,,,PUBLIC SCHOOL,,,,,,,,,"-81.84774329,29.72623405",-81.84774329,29.72623405,,,,,,
6109,ELKTON,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.37381948,29.82850940",-81.37381948,29.8285094,,,,,,
6110,ELKTON,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.46443912,29.72643034",-81.46443912,29.72643034,,,,,,
6111,ELKTON,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.48961883,29.72239287",-81.48961883,29.72239287,,,,,,
6112,JACKSONVILLE,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.60306102,30.11617900",-81.60306102,30.116179,,,,,,
6113,JACKSONVILLE,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.55242134,30.10526799",-81.55242134,30.10526799,,,,,,
6114,JACKSONVILLE,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.52718422,30.07917765",-81.52718422,30.07917765,,,,,,
6115,JACKSONVILLE,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.57816224,30.11067384",-81.57816224,30.11067384,,,,,,
6116,JACKSONVILLE,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.64544717,30.06459715",-81.64544717,30.06459715,,,,,,
6117,JACKSONVILLE,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.64786639,30.06302032",-81.64786639,30.06302032,,,,,,
6118,JACKSONVILLE,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.61215486,30.07676373",-81.61215486,30.07676373,,,,,,
6119,JACKSONVILLE,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.56304374,30.08107266",-81.56304374,30.08107266,,,,,,
6120,PONTE VEDRA BEACH,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.38231389,30.21418541",-81.38231389,30.21418541,,,,,,
6121,PONTE VEDRA BEACH,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.39062125,30.16441174",-81.39062125,30.16441174,,,,,,
6122,PONTE VEDRA BEACH,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.39276665,30.16115648",-81.39276665,30.16115648,,,,,,
6123,ST JOHNS,ST. JOHNS,,,,PUBLIC SCHOOL,,,,,,,,,"-81.53799057,30.08297906",-81.53799057,30.08297906,,,,,,
6124,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.31920177,27.34169631",-80.31920177,27.34169631,,,,,,
6125,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.37668759,27.32165221",-80.37668759,27.32165221,,,,,,
6126,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.37926001,27.29867024",-80.37926001,27.29867024,,,,,,
6127,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.37010456,27.34808020",-80.37010456,27.3480802,,,,,,
6128,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.36529857,27.24452102",-80.36529857,27.24452102,,,,,,
6129,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.37854279,27.29499253",-80.37854279,27.29499253,,,,,,
6130,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.29512759,27.27353603",-80.29512759,27.27353603,,,,,,
6131,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.38505789,27.27925251",-80.38505789,27.27925251,,,,,,
6132,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.37652882,27.33684648",-80.37652882,27.33684648,,,,,,
6133,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.32534751,27.29492521",-80.32534751,27.29492521,,,,,,
6134,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.30072483,27.26891706",-80.30072483,27.26891706,,,,,,
6135,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.37252426,27.24566405",-80.37252426,27.24566405,,,,,,
6136,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.35033405,27.36173372",-80.35033405,27.36173372,,,,,,
6137,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.35235347,27.32437150",-80.35235347,27.3243715,,,,,,
6138,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.44810470,27.32934688",-80.4481047,27.32934688,,,,,,
6139,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.28608459,27.28981197",-80.28608459,27.28981197,,,,,,
6140,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.43294704,27.27444302",-80.43294704,27.27444302,,,,,,
6141,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.35541150,27.36144098",-80.3554115,27.36144098,,,,,,
6142,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.26928071,27.26997518",-80.26928071,27.26997518,,,,,,
6143,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.36401281,27.29138352",-80.36401281,27.29138352,,,,,,
6144,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.28257965,27.30558503",-80.28257965,27.30558503,,,,,,
6145,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.39557014,27.29915690",-80.39557014,27.2991569,,,,,,
6146,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.39868837,27.32578441",-80.39868837,27.32578441,,,,,,
6147,PORT SAINT LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.37387147,27.21418277",-80.37387147,27.21418277,,,,,,
6148,FT PIERCE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.34761596,27.46642275",-80.34761596,27.46642275,,,,,,
6149,PORT ST. LUCIE,ST. LUCIE,,,,PUBLIC SCHOOL,,,,,,,,,"-80.43266074,27.26371716",-80.43266074,27.26371716,,,,,,
6150,MILTON,SANTA ROSA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.09459722,30.57128605",-87.09459722,30.57128605,,,,,,
6151,MILTON,SANTA ROSA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.04265148,30.62745529",-87.04265148,30.62745529,,,,,,
